country,sector,emissions_mt,output,va_coeff,profit_coeff,wage_coeff,tax_coeff,standard_vabr_mt,profits_vabr_mt,change_mt,change_pct
HR,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials",9.814212510986878e-05,36.9586022826,0.036228721167017176,0.00578111196563273,0.023056663790661965,0.0,3.5555636853439506e-06,5.673706138052868e-07,-2.988193071538664e-06,-84.04273797305358
HR,Mining of iron ores,0.00024746295553649715,0.406635946495,0.001595717165587682,1.6320010223522133e-09,0.0,0.0015957088764605284,3.948808859966498e-07,4.038597964298637e-13,-3.948804821368534e-07,-99.99989772617243
HR,Mining of nickel ores and concentrates,1.7095537303538556e-06,0.0259026997017,0.016748293213228082,2.637918778385696e-08,0.0,0.016748332630190196,2.863210713973423e-08,4.509663887959753e-14,-2.863206204309535e-08,-99.99984249626247
HR,Mining of aluminium ores and concentrates,1.8051751859796424e-05,0.0361579032517,0.1325221237351263,9.144108878090297e-08,0.0,0.13252312821857862,2.3922564935997387e-06,1.6506718444624755e-12,-2.392254842927894e-06,-99.99993099937868
HR,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",0.0010538011061112889,9.91786444316,0.0775709805103144,3.860826554703322e-08,1.656560619539207e-07,0.07757010807337457,8.174438506390655e-05,4.068543293850197e-11,-8.174434437847361e-05,-99.9999502284678
HR,Petroleum Refinery,0.9684084419325938,2012.51065963,0.04795077168333711,-0.00010802873786763974,0.047558985855149116,0.0,0.04643593209532603,-0.0001046159417223456,-0.04654054803704838,-100.22529092666339
HR,Production of electricity by coal,1.3381415746499885,299.068992703,0.018105050170111752,0.0014713689923715916,0.012264659892891685,0.00022810697493854797,0.024227120343750384,0.0019689000203432882,-0.02225822032340709,-91.87315705536922
HR,Production of electricity by petroleum and other oil derivatives,0.00513348058061833,3.84296140776,0.009886712753307412,0.0016549798549049587,0.005871164708219489,0.0,5.0753247925255175e-05,8.495806946469146e-06,-4.225744097878603e-05,-83.26056500072467
HU,Mining of coal and lignite; extraction of peat (10),0.11994840246805206,36.0692024982,0.20861000169680485,0.03141319146289813,0.027453818859829712,0.0,0.025022436442389374,0.003767962132397682,-0.021254474309991687,-84.94166568841975
HU,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",1.6589847342051771,527.083616001,0.4914884432741854,0.07301624848328996,0.09530380370268367,0.00600651163259454,0.8153718244301407,0.12113284158270995,-0.6942389828474308,-85.14385241759254
HU,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",2.533148597979328,820.760232331,0.22173912920383104,0.03103077260513374,0.042314086825839335,0.006955561057821463,0.5616981642598416,0.07860555811890987,-0.48309260614093186,-86.00572992391926
HU,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials",0.00017997451206744732,34.6618884531,0.06008735272292787,0.0069112982489150845,0.013305223624737442,0.0,1.0814191987733544e-05,1.2438575301010952e-06,-9.570334457632449e-06,-88.49791522554811
HU,Mining of aluminium ores and concentrates,0.0011454144593426331,0.171247365087,0.6642917656395508,0.14328183733416558,0.11424270126746115,0.0,0.0007608893935857892,0.0001641170882437324,-0.000596772305342057,-78.43088763922579
HU,Mining of other non-ferrous metal ores and concentrates,0.0005482847970614752,1.01362727107,0.46483515274868875,0.10659977698107731,0.06376643583125965,0.0,0.0002548620473918546,5.844703708886849e-05,-0.00019641501030298613,-77.06718686168082
HU,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",0.0005839605960402049,0.172734119305,0.07206081355030648,-0.009087226447360965,0.025606700679348452,0.01670487911924923,4.208067563197905e-05,-5.306582172553223e-06,-4.738725780453228e-05,-112.6104966064768
HU,Petroleum Refinery,3.659179655765017,5268.7512186,0.17901348014214624,0.07404134664184388,0.04594779374304694,0.01914006405635453,0.6550424846438364,0.2709305893172806,-0.3841118953265558,-58.6392339934115
HU,Production of electricity by coal,4.8746064728431,322.551844386,0.3318794559374022,0.045054030355532994,0.18727707632187973,6.477922000748263e-05,1.617781744116107,0.2196206679987506,-1.3981610761173564,-86.42457990408695
HU,Production of electricity by petroleum and other oil derivatives,0.011287481807451398,6.80663901563,0.0002232794277749477,4.226046739476985e-05,0.00010860556019262885,0.0,2.5202624789878804e-06,4.770142568928576e-07,-2.0432482220950227e-06,-81.07283424366088
IE,Mining of coal and lignite; extraction of peat (10),0.007117747560104692,47.3932685453,0.23161957591668597,0.12440020294284346,0.07426954323010217,0.0,0.001648609671353475,0.0008854492409729526,-0.0007631604303805225,-46.29115330580241
IE,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",2.702797937288165,697.122581557,0.6476096332567965,0.4772115039437996,0.08864724792867308,0.02573093611519072,1.7503579809344147,1.2898062685094847,-0.46055171242493026,-26.311858342204285
IE,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials",7.845210962763562e-08,17.5230188767,0.45343675472438577,0.39545229057956666,0.11015545726710495,0.0,3.557306999083684e-08,3.1024066453047776e-08,-4.549003537789056e-09,-12.787773276135061
IE,Mining of precious metal ores and concentrates,0.000831484020633201,21.5821543987,0.5696553530605153,0.27222718921674915,0.16764092375874828,0.03226888532328124,0.0004736593233379829,0.00022635255781561776,-0.00024730676552236515,-52.21194925068491
IE,"Mining of lead, zinc and tin ores and concentrates",0.029059859154526014,335.463664006,0.5596803200104317,0.30675267279963736,0.14958862685752,0.0,0.01626423127106319,0.008914189466831864,-0.007350041804231326,-45.191449148342414
IE,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",0.00015394131312774665,1.3348008208,0.19340956894810896,0.07036902834851778,0.05668912200770052,0.02926136880871178,2.977372301534335e-05,1.083270062749446e-05,-1.8941022387848893e-05,-63.61657350707528
IE,Petroleum Refinery,0.3030860316868491,1789.38769751,0.018927377243479527,0.006065565078156767,0.0015446624583237104,0.010093629241350623,0.005736623658966183,0.0018383880494768673,-0.0038982356094893152,-67.9534834640317
IE,Production of electricity by coal,0.604398576754511,66.5901334954,0.27626674741662827,0.08538418374131608,0.06618938817616984,4.705532715963777e-05,0.1669752289432081,0.051606079130597095,-0.11536914981261101,-69.0935718685857
IE,Production of electricity by petroleum and other oil derivatives,0.24878382645886926,36.2319364258,1.874754146410219e-08,8.6275214682263e-09,3.62299654348109e-09,0.0,4.664085102135655e-09,2.1463878037213807e-09,-2.517697298414274e-09,-53.9805180068742
IT,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",0.42290505880202783,1947.97150499,0.572439150961289,0.27449632187445416,0.06897657974106237,0.0,0.2420874127978668,0.11608588314325641,-0.1260015296546104,-52.047947556784614
IT,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",2.96797568875432,1778.07662624,0.1794604106660696,0.11134241351490429,0.021446935079513684,0.0,0.532634135950761,0.33046157643946633,-0.20217255951129467,-37.95711650182037
IT,Mining of aluminium ores and concentrates,7.853256810586909e-07,0.12574648614,0.06539664874758702,0.022073954943835537,0.0077445158557724455,0.0,5.135766771665476e-08,1.7335243699926503e-08,-3.402242401672827e-08,-66.24604568188977
IT,Mining of precious metal ores and concentrates,3.8685188356045896e-05,20.5648884316,1.1796393503675615e-05,3.7667440860399168e-06,4.16617853304999e-06,0.0,4.563457046117274e-10,1.4571720445747614e-10,-3.106285001542512e-10,-68.06868061101687
IT,"Mining of lead, zinc and tin ores and concentrates",1.371237884054222e-05,0.304504442057,0.1300524819626638,0.047332378317496114,0.0105804029894773,0.0,1.78332890182483e-06,6.490395029133731e-07,-1.1342893989114565e-06,-63.605171079253566
IT,Mining of other non-ferrous metal ores and concentrates,0.0001290600658428203,18.627593479,0.7552756348736649,7.346682520867782e-06,5.664969726363438e-06,0.7552590095043914,9.74759231662731e-05,9.481633298694931e-10,-9.747497500294322e-05,-99.9990272845857
IT,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",0.1380910771071909,458.121420058,0.3312495620435463,0.08822783178460153,0.09748703440172206,0.0,0.04574260881387857,0.012183476321967679,-0.033559132491910885,-73.36514764266977
IT,Petroleum Refinery,20.34546790013071,55171.2434086,0.03430004187022038,0.0036715694043144313,0.019958953027864025,0.0006491479670080688,0.6978504008437081,0.07469979745858131,-0.6231506033851268,-89.29572908917606
IT,Production of electricity by coal,17.274249695001618,2153.8341913,0.18419917944621403,0.008747158898674877,0.04487746438226022,0.0,3.181902619368311,0.15110060693756516,-3.0308020124307458,-95.25124980199543
IT,Production of electricity by petroleum and other oil derivatives,8.0166041256595,1306.18964908,0.016108789399579982,0.0013298232891092326,0.0047405625254206525,0.0,0.1291377875600529,0.01066066686587116,-0.11847712069418175,-91.74473477725206
LT,Mining of coal and lignite; extraction of peat (10),3.7285927011847784e-05,0.819288709069,0.00030894531360861556,0.00012728040875785784,0.0001088803492478953,0.0,1.1519312413863263e-08,4.7457680309836385e-09,-6.773544382879624e-09,-58.801637975612145
LT,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",0.6591947807841474,78.9535325377,0.8030609465838353,0.030512770287633023,0.7551011209988949,0.0,0.5293735846396412,0.0201138589208733,-0.509259725718768,-96.20044152097893
LT,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",0.035682431486124266,3.25359215185,0.06642031540140397,6.144134005005315e-07,1.5200671641173204e-07,0.06641923244194095,0.002370038353597362,2.1923764067516843e-08,-0.0023700164298332944,-99.99907496163367
LT,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",0.000601671923990106,0.861208475289,0.8707554781685116,7.479566413426674e-07,1.5571695273703361e-06,0.870751888900481,0.0005239091238745732,4.500245114578204e-10,-0.0005239086738500617,-99.99991410256264
LT,Petroleum Refinery,1.6934893333758851,11223.0734943,0.4088561430666368,0.01547267570707741,0.002927629406390993,0.0,0.6923935171685544,0.026202811268719775,-0.6661907058998345,-96.21561863030253
LT,Production of electricity by petroleum and other oil derivatives,0.0036407564964754434,7.13808505992,0.11749791524963557,0.05443111066042053,0.03603132444337284,0.0,0.0004277812982674317,0.0001981704197472998,-0.00022961087852013196,-53.67482857480796
LU,Mining of coal and lignite; extraction of peat (10),7.801170114723937e-06,5.01461637748,0.3480285503865068,1.1920672784712616e-05,1.2574644498028002e-05,0.34799571308123656,2.715029926345911e-06,9.299519627550303e-11,-2.7149369311496354e-06,-99.99657480032272
LU,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",0.01473691850777845,1.54139937665,3.4116664272102743e-09,3.407493951240012e-09,0.0,0.0,5.027745011352147e-11,5.021596067517206e-11,-6.148943834941694e-14,-0.12230023243139376
LU,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials",6.869922416312e-07,11.4368558936,0.9999999997009665,0.0,0.9999999997009665,0.0,6.869922414257663e-07,0.0,-6.869922414257663e-07,-100.0
LU,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",1.4557356376420001e-08,5.55455870915e-07,1.0,0.0,1.0001794645537472,0.0,1.4557356376420001e-08,0.0,-1.4557356376420001e-08,-100.0
LU,Petroleum Refinery,0.015779771708586333,11.4368558936,0.9999999997013164,0.0,0.9999999997013164,0.0,0.015779771703873176,0.0,-0.015779771703873176,-100.0
LV,Mining of coal and lignite; extraction of peat (10),0.018035221916598572,4.50870720586,5.0178565637611946e-06,2.352256263572799e-06,2.2491438534265467e-06,0.0,9.04981566730939e-08,4.2423463718244414e-08,-4.807469295484949e-08,-53.1222896931586
LV,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",0.12779242026958007,0.00733333322246,0.3335338797621836,0.0,0.3335338797621836,0.0,0.042623101736712556,0.0,-0.042623101736712556,-100.0
LV,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",0.11469268465869514,0.0191279075713,0.38338397997793133,0.0,0.38338397997793133,0.0,0.04397133791880437,0.0,-0.04397133791880437,-100.0
LV,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials",5.376438279115472e-06,0.00733333322246,0.9960696751466681,0.0,0.9960696751466681,0.0,5.35530713012466e-06,0.0,-5.35530713012466e-06,-100.0
LV,Mining of uranium and thorium ores (12),1.0870278276092079e-07,0.00733333322246,0.8975083516451922,0.0,0.8975083516451922,0.0,9.756165537499944e-08,0.0,-9.756165537499944e-08,-100.0
LV,Mining of iron ores,4.4903151998882404e-07,0.00733333322246,0.8064780220407145,0.0,0.8064780220407145,0.0,3.621340520745224e-07,0.0,-3.621340520745224e-07,-100.0
LV,Mining of copper ores and concentrates,1.9062829324122242e-07,0.00733333322246,0.5871559893853557,0.0,0.5871559893853557,0.0,1.1192854412289167e-07,0.0,-1.1192854412289167e-07,-100.0
LV,Mining of nickel ores and concentrates,7.7368581901504e-10,0.00733333322246,0.9727339557436713,0.0,0.9727339557436713,0.0,7.525904672332821e-10,0.0,-7.525904672332821e-10,-100.0
LV,Mining of aluminium ores and concentrates,9.842402156048e-10,0.00733333322246,0.9888689985897547,0.0,0.9888689985897547,0.0,9.73284636376883e-10,0.0,-9.73284636376883e-10,-100.0
LV,Mining of precious metal ores and concentrates,2.895489964803453e-05,0.00733333322246,0.7189115467320163,0.0,0.7189115467320163,0.0,2.0816011691438818e-05,0.0,-2.0816011691438818e-05,-100.0
LV,"Mining of lead, zinc and tin ores and concentrates",1.52392133312856e-08,0.00733333322246,0.6505396219566131,0.0,0.6505396219566131,0.0,9.913712079450712e-09,0.0,-9.913712079450712e-09,-100.0
LV,Mining of other non-ferrous metal ores and concentrates,1.0152591614029918e-06,0.00733333322246,0.8686324023776141,0.0,0.8686324023776141,0.0,8.818870044053626e-07,0.0,-8.818870044053626e-07,-100.0
LV,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",2.1409788679164885e-05,1.11638831195,0.22251228978653587,0.08813838412499156,0.07658497538599209,0.029736852409277856,4.763941102846832e-06,1.8870241786391301e-06,-2.8769169242077017e-06,-60.38943097949965
LV,Petroleum Refinery,0.12350003907825761,2.43666644406,0.014971987520577469,0.007385703816158785,6.292497179495959e-05,0.0004878456714942676,0.0018490410438705028,0.0009121347099160463,-0.0009369063339544564,-50.66985057255833
MT,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",9.29137025603678e-07,1.66888670534,0.36088084930743697,0.005632824215778529,0.00010008677073658544,0.3541282928966687,3.3530775892284115e-07,5.233665537596834e-09,-3.300740933852443e-07,-98.43914571067198
MT,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",4.4079258386514095e-10,0.0653871568569,0.9298555360256101,0.38048252619007505,0.05698768549387975,0.0,4.098734243460343e-10,1.6771387583485933e-10,-2.4215954851117497e-10,-59.08154423467391
MT,Petroleum Refinery,9.801122927802966e-07,0.187999985011,0.1296410654479092,0.06957555215674442,0.033896376963328693,0.021276597441036806,1.270628018946308e-07,6.819185394580189e-08,-5.88709479488289e-08,-46.33216572514176
MT,Production of electricity by petroleum and other oil derivatives,0.031198799849705788,6.11678198392,4.1974680543982906e-06,-1.0143142650809155e-08,2.852542263126082e-06,0.0,1.3095596570470624e-07,-3.16453877409609e-10,-1.3127241958211585e-07,-100.24164907318784
NL,Mining of coal and lignite; extraction of peat (10),0.17354710261403575,328.950959105,0.0769313204704406,6.037918760881371e-06,3.054552087468674e-05,0.07688793645932727,0.013351207767916822,1.0478633067698907e-06,-0.013350159904610052,-99.9921515466991
NL,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",1.2794827375843014,2035.64403424,0.7731400528867741,0.7214833544796683,0.027221504816493294,0.0,0.9892193514036414,0.923125497511151,-0.06609385389249041,-6.681415380593525
NL,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",5.2045773603288765,7141.53922547,0.5924351350115219,0.4276217821500543,0.0828419801299158,0.0,3.083374491144348,2.2255906461616597,-0.8577838449826887,-27.819645244075918
NL,Mining of other non-ferrous metal ores and concentrates,9.052167471127136e-05,4.4609451611,0.006564095034651244,0.0033484172851873262,0.002452584427859713,0.0,5.941928755005714e-07,3.0310434028732546e-07,-2.9108853521324597e-07,-48.988896907931036
NL,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",0.1388495611463583,199.328030127,0.09790729931800748,0.02676607842891292,0.060215128908326025,0.0,0.013594385543330484,0.0037164582434635663,-0.009877927299866918,-72.66181519114785
NL,Petroleum Refinery,11.465266462559313,33889.0298176,0.005872463371832635,0.0,0.0,0.0,0.06732935734968068,0.0,-0.06732935734968068,-100.0
NL,Production of electricity by coal,13.931315560324851,1462.60126222,0.019001904999514915,0.005322352294359693,0.011136658303379704,4.356081183335983e-06,0.26472153479555677,0.07414736933594386,-0.19057416545961287,-71.9904278308119
NL,Production of electricity by petroleum and other oil derivatives,0.6139238094017987,203.425858549,0.02877705191332483,0.011768266106412205,0.014199711795964298,0.0,0.017666917333981697,0.007224818758102654,-0.010442098575879044,-59.10537972458858
PL,Mining of coal and lignite; extraction of peat (10),13.373433673143888,9226.81171442,0.5968325836006466,0.0,0.40633120168982145,0.0,7.9817009707543525,0.0,-7.9817009707543525,-100.0
PL,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",4.76556977229815,1552.37099823,0.5423142953148612,0.40785478138145004,0.07609476900123602,0.0,2.5844366128376746,1.9436604176387087,-0.6407761951989661,-24.793651042398867
PL,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",9.05738933105501,2269.62343599,0.6067999620084634,0.48472450498385117,0.06892903573530922,0.0,5.4960235019800425,4.390338559941654,-1.1056849420383872,-20.1179078226293
PL,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials",0.0005785218799596989,216.627367035,0.6854864592810612,0.6084246915428057,0.06932589643267276,0.0,0.0003965689151101972,0.0003519869963652438,-4.458191874495329e-05,-11.241909551222651
PL,Mining of copper ores and concentrates,0.28297163297924954,1066.05172231,0.0426303179602524,0.028453932932514206,0.007958702756209048,0.0,0.012063170687637252,0.00805165586659559,-0.00401151482104166,-33.254232447799126
PL,Mining of nickel ores and concentrates,9.306920396289479e-05,5.42272090503,0.11142823004085751,0.08976538841755254,0.012823752787340858,0.0,1.0370536668896928e-05,8.35439324344167e-06,-2.016143425455258e-06,-19.44107127553031
PL,Mining of precious metal ores and concentrates,0.00535647314813359,450.713650141,0.06587689621685822,0.04448474475429721,0.012418143729281423,0.0,0.0003528678256679843,0.00023828134077796958,-0.00011458648489001475,-32.47291947717271
PL,"Mining of lead, zinc and tin ores and concentrates",0.002088504259843764,61.5734940719,0.039307137561557196,0.02684026472754957,0.007280536707750081,0.0,8.209312423957703e-05,5.6056007218821596e-05,-2.603711702075543e-05,-31.716562455059982
PL,Mining of other non-ferrous metal ores and concentrates,4.233707064438038e-05,0.00417429145363,0.420394599746115,0.0002336880489925332,5.747149519918607e-05,0.42003100861950776,1.7798275867967282e-05,9.893667438944299e-09,-1.778838220052834e-05,-99.94441221434964
PL,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",0.013793878289699312,18.6314893727,0.03228172067674209,0.020319033505378784,0.007792649500615305,0.0,0.00044529012599705013,0.00028027827513751733,-0.00016501185085953282,-37.0571547011186
PL,Petroleum Refinery,5.3509584171482345,17083.0807173,0.18247348000245114,0.09805675831254594,0.0255032611502733,0.02207949767830955,0.9764080037254459,0.5246976362507878,-0.4517103674746582,-46.26246054427813
PL,Production of electricity by coal,89.19392199513346,4483.21604181,0.15973276453036708,0.030607761297758013,0.04310547163361307,9.606092759855706e-05,14.247191739588583,2.7300262736378933,-11.517165465950688,-80.83814464255445
PL,Production of electricity by petroleum and other oil derivatives,0.28800834940333814,79.4596909549,0.15391706115614848,0.03573673650671165,0.03757443436885008,0.0,0.044329398728594975,0.01029247849436004,-0.034036920234234935,-76.78182247096258
PT,Mining of coal and lignite; extraction of peat (10),0.014796333833266966,19.719862921,2.1178948493972138e-05,0.0,2.1178948493972138e-05,0.0,3.133707921543784e-07,0.0,-3.133707921543784e-07,-100.0
PT,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",0.30528173035411665,561.374233779,4.7502477067951875e-07,0.0,4.7502477067951875e-07,0.0,1.4501638395411093e-07,0.0,-1.4501638395411093e-07,-100.0
PT,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",0.2739878401875747,5.00845036823,5.3243348153712604e-05,0.0,5.3243348153712604e-05,0.0,1.458802996499081e-05,0.0,-1.458802996499081e-05,-100.0
PT,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials",0.002860253688654882,51.1747216943,0.3144127651998947,0.15631893546010273,0.10141597696389568,0.0,0.0008993002714231801,0.00044711181175636323,-0.0004521884596668169,-50.2822554419126
PT,Mining of uranium and thorium ores (12),9.223437441104599e-08,0.154161244058,0.00173071724634843,0.0,0.00173071724634843,0.0,1.596316224993556e-10,0.0,-1.596316224993556e-10,-100.0
PT,Mining of iron ores,9.88884452990766e-07,4.62882357346,9.022723689593202e-05,0.0,9.022723689593202e-05,0.0,8.9224311802702e-11,0.0,-8.9224311802702e-11,-100.0
PT,Mining of copper ores and concentrates,0.004750626725745015,235.105068359,0.5876292136935055,0.40761522169979825,0.026800437444133032,0.04345060880993527,0.0027916070474008963,0.0019364277660275412,-0.000855179281373355,-30.63394191419465
PT,Mining of nickel ores and concentrates,1.1820581538e-09,0.38778334841,0.0010773768909044942,0.0,0.0010773768909044942,0.0,1.2735221386093504e-12,0.0,-1.2735221386093504e-12,-100.0
PT,Mining of aluminium ores and concentrates,1.4115995674000002e-09,0.198723077666,0.00210236688743665,0.0,0.00210236688743665,0.0,2.96770018882166e-12,0.0,-2.96770018882166e-12,-100.0
PT,Mining of precious metal ores and concentrates,0.0045988781740357474,45.8657989653,0.47722904974632513,0.3248905280222787,0.019416099063265826,0.04586607365940693,0.0021947182608941943,0.001494131958272607,-0.0007005863026215877,-31.921468696221066
PT,"Mining of lead, zinc and tin ores and concentrates",6.620493933572314e-05,5.93324363771,0.3066875910086653,0.2325851620434417,0.011614416187024643,0.0,2.0304233357747755e-05,1.5398286543475393e-05,-4.905946814272359e-06,-24.162186908674066
PT,Mining of other non-ferrous metal ores and concentrates,0.0022382047285444636,25.3543307979,0.4067332674065927,0.30893924269493134,0.014854616266486697,0.0,0.0009103523223657757,0.000691469273832741,-0.00021888304853303464,-24.04377329034685
PT,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",0.01739521284569372,5.43269045381,0.40364153440326156,-0.021953419679628067,0.07272599767977465,0.10544882338827899,0.007021430404307139,-0.0003818844080179715,-0.00740331481232511,-105.43884060694688
PT,Petroleum Refinery,3.4848337805097667,7792.81586971,0.05096591429737838,0.011700798690703984,0.014749934178679302,0.0,0.17760773979806987,0.04077533853630969,-0.1368324012617602,-77.04191349843819
PT,Production of electricity by coal,4.926302315563486,488.397258613,0.12832101561042347,0.04494114075380636,0.023100202195671573,3.2385987545710974e-05,0.6321481163370873,0.22139364575954082,-0.4107544705775465,-64.97756775067496
PT,Production of electricity by petroleum and other oil derivatives,0.7435215843853133,180.395980889,0.0004948771575617606,0.00024954424466972695,6.229990035282044e-05,0.0,0.0003679518482664206,0.00018554153217107165,-0.00018241031609534893,-49.57450735871076
RO,Mining of coal and lignite; extraction of peat (10),0.9900142895811691,110.018226394,0.07201838910822608,-0.006943565954083236,0.0718750856292867,0.0,0.07129923432976065,-0.006874229515191708,-0.07817346384495236,-109.64137915338365
RO,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",4.093180136763844,2580.24959566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RO,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",1.9497652645376082,1601.80036396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RO,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials",0.0042711419067397866,18.0263021463,0.18705097642070692,0.08110574661814882,0.06317611382364693,0.0,0.000798921264087077,0.00034641415325819413,-0.0004525071108288829,-56.639763036719316
RO,Mining of uranium and thorium ores (12),0.00011157888466034321,3.96787182472,0.7163002825629007,2.6596800383905323e-05,1.8576707745193224e-05,0.7162233355989372,7.992398661025714e-05,2.9676413223699436e-09,-7.992101896893478e-05,-99.99628692029987
RO,Mining of copper ores and concentrates,0.00010688900520631617,30.7365924761,0.0006131084928675582,0.00016639693242010762,0.00023409705082926544,0.0,6.553455688615708e-08,1.7786002575767925e-08,-4.7748554310389165e-08,-72.86011621828045
RO,Mining of precious metal ores and concentrates,8.200385336322036e-05,9.89488347786,0.0006465609782558692,0.00016941330977881757,0.00022966119778375347,0.0,5.302049165127461e-08,1.3892544212879982e-08,-3.9127947438394625e-08,-73.79778312080965
RO,"Mining of lead, zinc and tin ores and concentrates",0.00027776201008288204,20.452805037,0.00022030598638504977,0.00011162250224504497,3.449857110732503e-05,0.0,6.119263361160348e-08,3.1004490594064706e-08,-3.0188143017538765e-08,-49.33296907785716
RO,Mining of other non-ferrous metal ores and concentrates,0.00045921539940745195,10.2669637962,0.22623193697701566,2.2483794097768064e-06,1.4790940810012945e-06,0.22622747436975127,0.00010388918929762173,1.0324904486801473e-09,-0.00010388815680717307,-99.99900616180022
RO,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",0.0008399716208082533,9.73887664357,0.5769168702740919,7.229857273034461e-06,1.2462648618164275e-05,0.5768856632781538,0.0004845937985957538,6.072874931843095e-09,-0.0004845877257208219,-99.9987468112573
RO,Petroleum Refinery,1.8685412019003076,7423.77116624,0.2738303692932796,0.12871129725243868,0.024053139031592726,0.015491991526221827,0.5116633273560697,0.24050236206621953,-0.2711609652898502,-52.99597426515338
RO,Production of electricity by coal,17.08310720809193,1092.52939741,0.057997290191121605,0.006225938882903455,0.028818389364002127,0.0008594583539857116,0.9907739261137488,0.10635838140766782,-0.8844155447060811,-89.26512107309362
RO,Production of electricity by petroleum and other oil derivatives,0.21814759961160846,84.0329938588,0.005076244639154304,0.0012611178755343388,0.0013070490034244801,0.0,0.001107370583072807,0.0002751098373751072,-0.0008322607456976998,-75.1564795398742
SE,Mining of coal and lignite; extraction of peat (10),0.03683539308408493,22.5547167347,0.0001386291285908091,-3.1396153093625575e-05,9.138829932063948e-05,0.0,5.10645844454661e-06,-1.156489640531807e-06,-6.262948085078417e-06,-122.64758742464394
SE,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials",0.006645239086212408,89.8861768165,0.431726630734922,0.24504304123720158,0.11411681739618804,0.0,0.002868926681118495,0.0016283695954338107,-0.001240557085684684,-43.24115683573461
SE,Mining of iron ores,0.06867693241968785,105.65003749,0.40174166657503,0.3148240657032255,0.0574348109047415,0.0,0.027590385285546106,0.021621151084391787,-0.005969234201154318,-21.63519696943648
SE,Mining of copper ores and concentrates,0.4687611535305687,1903.49170711,0.6317880462865096,0.36765176288501594,0.115242631172978,0.0,0.2961576933640886,0.1723408644675272,-0.12381682889656138,-41.807736780399686
SE,Mining of precious metal ores and concentrates,0.28043888810862294,1207.39377401,0.19230590629389477,0.0,0.14066041527533452,0.0,0.05393005453778088,0.0,-0.05393005453778088,-100.0
SE,"Mining of lead, zinc and tin ores and concentrates",0.055342993704369875,577.624533899,0.536523065930591,0.35234103425493773,0.06974990070291014,0.0,0.029692792660045916,0.01949960764056219,-0.01019318501948373,-34.328818902910044
SE,Mining of other non-ferrous metal ores and concentrates,0.01011138186431252,51.535305501,0.9729451772877451,2.2841070893567494e-07,2.0258701036743466e-07,0.9729446543986636,0.009837820220597636,2.3095478999469495e-09,-0.009837817911049734,-99.99997652378426
SE,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",0.0006859358242368662,4.15373177517,0.04626290292528225,0.017263986688660252,0.01656589186136936,0.0,3.1733382449643606e-05,1.1841986938900456e-05,-1.989139551074315e-05,-62.682872026982885
